Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Price,Discount,Profit,Actual Return,Return_Reason,Return_Status,Return_Type,Refund_Amount,Order_Date,Return_Date,Return_Delay_Days,Return_Flag,Predicted_Return,Predicted_Return_Probabilty,Return_Risk,probabilty in %,Discount in % 
744,US-2016-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,3.528,0.2,1.1466,No,N/A,No,N/A,0,06-07-2023,0,0,0,0,0.239425096,Low,23.94250962,20
745,US-2016-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,1,4.624,0.2,1.6762,No,N/A,No,N/A,0,16-03-2023,0,0,0,0,0.217750774,Low,21.77507742,20
746,US-2016-146710,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,13.792,0.2,6.2064,No,N/A,No,N/A,0,10-06-2023,0,0,0,0,0.446231464,Medium,44.62314645,20
747,CA-2014-124429,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,56.712,0.2,-28.356,Yes,Packaging is not good,Received,Exchange,567.12,12-12-2023,27-12-2023,15,1,0,0.299992618,Low,29.99926176,20
748,CA-2014-124429,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,89.83,0,7.1864,No,N/A,No,N/A,0,21-02-2023,0,0,0,0,0.395868095,Low,39.58680954,0
749,CA-2016-150889,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,11.992,0.2,0.8994,No,N/A,No,N/A,0,15-06-2023,0,0,0,0,0.205377964,Low,20.53779641,20
750,CA-2017-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,19.35,0,26.703,No,N/A,No,N/A,0,06-09-2023,0,0,0,1,0.491889184,Medium,49.18891838,0
751,CA-2017-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,14.34,0,56.7864,No,N/A,No,N/A,0,08-02-2023,0,0,0,0,0.447446686,Medium,44.74466858,0
752,CA-2017-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,8.14,0,22.792,No,N/A,No,N/A,0,23-05-2023,0,0,0,0,0.472280607,Medium,47.22806065,0
753,CA-2017-126074,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,2.88,0,1.4112,No,N/A,No,N/A,0,23-07-2023,0,0,0,0,0.257716074,Low,25.77160738,0
754,CA-2016-110499,First Class,YC-21895,Yoseph Carroll,Corporate,United States,San Francisco,California,94110,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,399.992,0.2,374.9925,Yes,Expectation not fulfilled,Picked,Exchange,1199.976,23-01-2023,28-01-2023,5,1,0,0.475093125,Medium,47.5093125,20
755,CA-2015-135272,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,19.98,0,28.7712,Yes,Expectation not fulfilled,Rejected,Refund Only,79.92,05-07-2023,13-07-2023,8,1,1,0.530608656,Medium,53.06086564,0
756,CA-2016-140928,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,95.8595,0.45,-167.3184,No,N/A,No,N/A,0,15-01-2023,0,0,0,0,0.35310791,Low,35.31079096,45
757,CA-2014-106803,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,12.28,0,6.8768,No,N/A,No,N/A,0,14-12-2023,0,0,0,0,0.448369641,Medium,44.83696409,0
758,CA-2014-106803,Standard Class,DC-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,29.95,0,47.92,No,N/A,No,N/A,0,12-01-2023,0,0,0,1,0.488727,Medium,48.87270004,0
759,CA-2017-117240,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,4.376,0.2,4.2666,No,N/A,No,N/A,0,25-03-2023,0,0,0,0,0.394617183,Low,39.46171833,20
760,CA-2017-133333,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,5.68,0,10.224,No,N/A,No,N/A,0,29-04-2023,0,0,0,0,0.410858796,Medium,41.08587964,0
761,CA-2015-112319,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9,6.48,0,27.9936,No,N/A,No,N/A,0,02-01-2023,0,0,0,1,0.493802504,Medium,49.38025044,0
762,CA-2017-126046,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,4.13,0,5.6994,No,N/A,No,N/A,0,14-02-2023,0,0,0,0,0.355731247,Low,35.57312473,0
763,CA-2015-114923,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,35.994,0.4,-26.9955,Yes,Packaging is not good,Rejected,Exchange,107.982,30-07-2023,08-08-2023,9,1,1,0.568796287,Medium,56.87962868,40
764,CA-2014-162775,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,5.68,0,5.3392,Yes,Damaged product,Picked,Refund Only,11.36,03-09-2023,18-09-2023,15,1,0,0.3354757,Low,33.54756998,0
765,CA-2014-162775,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,16.98,0,25.47,No,N/A,No,N/A,0,25-07-2023,0,0,0,0,0.325659558,Low,32.56595578,0
766,CA-2014-162775,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,6,107.79,0,258.696,No,N/A,No,N/A,0,22-05-2023,0,0,0,0,0.31451782,Low,31.45178195,0
767,CA-2014-162775,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,1.88,0,2.7072,No,N/A,No,N/A,0,23-04-2023,0,0,0,0,0.23473077,Low,23.47307702,0
768,CA-2014-162775,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,95.43,0,34.3548,No,N/A,No,N/A,0,19-08-2023,0,0,0,0,0.401559912,Medium,40.15599122,0
769,CA-2014-106810,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,155.44,0.2,23.316,No,N/A,No,N/A,0,10-01-2023,0,0,0,0,0.395019282,Low,39.50192819,20
770,CA-2016-157245,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Arlington,Virginia,22204,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,320.98,0,179.7488,No,N/A,No,N/A,0,25-09-2023,0,0,0,0,0.407950241,Medium,40.79502412,0
771,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,9.14,0,9.14,No,N/A,No,N/A,0,14-08-2023,0,0,0,0,0.391317306,Low,39.13173064,0
772,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207,3,69,0,51.75,No,N/A,No,N/A,0,12-02-2023,0,0,0,0,0.432889529,Medium,43.28895287,0
773,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,6.47,0,16.175,No,N/A,No,N/A,0,31-03-2023,0,0,0,0,0.373981864,Low,37.39818641,0
774,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,7.71,0,3.4695,No,N/A,No,N/A,0,02-07-2023,0,0,0,0,0.227293859,Low,22.72938586,0
775,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,20.15,0,10.881,No,N/A,No,N/A,0,10-08-2023,0,0,0,1,0.499380057,Medium,49.93800573,0
776,CA-2017-104220,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,4.94,0,14.5236,No,N/A,No,N/A,0,12-05-2023,0,0,0,0,0.38718636,Low,38.71863596,0
777,CA-2014-165974,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,4.68,0.2,3.6855,No,N/A,No,N/A,0,24-05-2023,0,0,0,0,0.425009105,Medium,42.50091048,20
778,CA-2015-144267,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,181.336,0.2,40.8006,Yes,Got in better price,Picked,Exchange,544.008,07-05-2023,22-05-2023,15,1,0,0.443050536,Medium,44.30505363,20
779,CA-2015-144267,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,19.98,0,28.1718,No,N/A,No,N/A,0,28-08-2023,0,0,0,0,0.479712557,Medium,47.97125574,0
780,CA-2015-144267,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,5.98,0,11.7208,No,N/A,No,N/A,0,13-04-2023,0,0,0,0,0.466097423,Medium,46.60974229,0
781,CA-2015-144267,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,1,4.28,0,1.926,No,N/A,No,N/A,0,15-12-2023,0,0,0,0,0.251986301,Low,25.19863013,0
782,US-2015-157014,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,6.414,0.7,-22.449,No,N/A,No,N/A,0,10-12-2023,0,0,0,0,0.45893976,Medium,45.89397596,70
783,US-2015-157014,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,12,0.2,-2.7,Yes,Packaging is not good,Received,Exchange,24,28-07-2023,04-08-2023,7,1,0,0.449640564,Medium,44.96405639,20
784,US-2015-157014,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,35.49,0.5,-15.6156,No,N/A,No,N/A,0,04-02-2023,0,0,0,0,0.217294456,Low,21.7294456,50
785,US-2015-157014,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,23.992,0.2,0.5998,No,N/A,No,N/A,0,18-04-2023,0,0,0,0,0.433760118,Medium,43.37601184,20
786,CA-2015-154921,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,62.23,0,87.7443,Yes,Damaged product,Picked,Exchange,186.69,26-11-2023,07-12-2023,11,1,0,0.45662014,Medium,45.66201399,0
787,CA-2017-129567,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,8.728,0.2,5.8914,No,N/A,No,N/A,0,10-02-2023,0,0,0,0,0.463856928,Medium,46.38569278,20
788,CA-2015-154620,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,174.464,0.2,34.8928,No,N/A,No,N/A,0,01-01-2023,0,0,0,0,0.458930873,Medium,45.89308728,20
789,CA-2015-115938,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,35.99,0,69.1008,Yes,Product mismatch,Pending,Exchange,143.96,26-02-2023,01-03-2023,3,1,1,0.498250884,Medium,49.82508841,0
790,CA-2015-115938,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,15.42,0,4.1634,Yes,Damaged product,Rejected,Refund Only,15.42,08-09-2023,15-09-2023,7,1,0,0.31495924,Low,31.49592398,0
791,CA-2015-115938,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,5.38,0,21.0896,No,N/A,No,N/A,0,17-01-2023,0,0,0,0,0.447713944,Medium,44.77139441,0
792,CA-2015-115938,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,110.98,0,79.9056,No,N/A,No,N/A,0,27-11-2023,0,0,0,0,0.423087728,Medium,42.30877279,0
793,CA-2016-105256,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,272.792,0.2,85.2475,No,N/A,No,N/A,0,12-09-2023,0,0,0,0,0.383081345,Low,38.30813452,20
794,CA-2014-156433,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,4.98,0,4.5816,Yes,Got in better price,Pending,Exchange,9.96,21-09-2023,06-10-2023,15,1,0,0.443709848,Medium,44.37098484,0
795,CA-2014-156433,Standard Class,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,5.43,0,10.6428,No,N/A,No,N/A,0,30-12-2023,0,0,0,1,0.507099786,Medium,50.70997859,0
796,CA-2017-151428,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,2.88,0,9.8784,No,N/A,No,N/A,0,16-04-2023,0,0,0,0,0.391456631,Low,39.14566312,0
797,CA-2015-124653,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,18.97,0,63.7392,No,N/A,No,N/A,0,12-06-2023,0,0,0,0,0.411129865,Medium,41.11298647,0
798,CA-2015-124653,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,6.48,0,6.2208,No,N/A,No,N/A,0,02-07-2023,0,0,0,0,0.418956951,Medium,41.89569507,0
799,CA-2015-124653,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,3.08,0,10.3488,No,N/A,No,N/A,0,15-03-2023,0,0,0,0,0.405103658,Medium,40.51036582,0
800,CA-2015-101910,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,56.784,0.2,17.745,Yes,Damaged product,Approved,Refund Only,283.92,26-08-2023,04-09-2023,9,1,1,0.53412402,Medium,53.412402,20
801,CA-2017-105809,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,22.23,0,7.3359,No,N/A,No,N/A,0,17-07-2023,0,0,0,0,0.257652087,Low,25.76520871,0
802,CA-2017-105809,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,107.984,0.2,18.8972,No,N/A,No,N/A,0,04-04-2023,0,0,0,0,0.462760759,Medium,46.27607588,20
803,CA-2016-136133,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,39.48,0,99.4896,No,N/A,No,N/A,0,20-12-2023,0,0,0,0,0.394595739,Low,39.45957394,0
804,CA-2016-115504,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,6.48,0,6.2208,Yes,Packaging is not good,Picked,Refund Only,12.96,28-05-2023,02-06-2023,5,1,0,0.313942765,Low,31.39427649,0
805,CA-2017-135783,First Class,GM-14440,Gary McGarr,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,9.14,0,6.2152,Yes,Don't want to promote this item,Approved,Refund Only,18.28,09-12-2023,16-12-2023,7,1,1,0.510853875,Medium,51.08538755,0
806,CA-2014-134313,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,14.392,0.2,4.3176,No,N/A,No,N/A,0,27-04-2023,0,0,0,0,0.466587614,Medium,46.65876141,20
807,CA-2014-134313,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,495.992,0.2,247.996,No,N/A,No,N/A,0,12-02-2023,0,0,0,0,0.342523011,Low,34.25230107,20
808,CA-2015-140921,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,14.2,0,11.076,No,N/A,No,N/A,0,09-06-2023,0,0,0,0,0.475953525,Medium,47.59535253,0
809,CA-2015-140921,First Class,AA-10375,Allen Armold,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,49.99,0,50.9898,Yes,Got in better price,Rejected,Refund Only,149.97,08-03-2023,16-03-2023,8,1,1,0.516265694,Medium,51.62656935,0
810,CA-2014-151995,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,2.88,0,3.2256,Yes,Product mismatch,Approved,Exchange,11.52,22-04-2023,27-04-2023,5,1,1,0.52693435,Medium,52.69343502,0
811,CA-2014-151995,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,259.71,0,311.652,No,N/A,No,N/A,0,01-10-2023,0,0,0,1,0.487609228,Medium,48.76092276,0
812,CA-2014-151995,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,53.48,0,62.0368,No,N/A,No,N/A,0,30-08-2023,0,0,0,0,0.480407575,Medium,48.04075747,0
813,CA-2014-151995,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,12.89,0,2.578,No,N/A,No,N/A,0,20-11-2023,0,0,0,0,0.466100964,Medium,46.61009643,0
814,CA-2017-143686,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,9.14,0,6.2152,No,N/A,No,N/A,0,09-01-2023,0,0,0,0,0.477988684,Medium,47.79886842,0
